timestamp,MVRV Z-Score,Price [USD]
1684281600000,0.531,27404
1684368000000,0.489,26818
1684454400000,0.494,26893
1684540800000,0.51,27115
1684627200000,0.484,26750
1684713600000,0.489,26856
1684800000000,0.516,27226
1684886400000,0.451,26325
1684972800000,0.461,26478
1685059200000,0.478,26718
1685145600000,0.489,26872
1685232000000,0.576,28072
1685318400000,0.552,27749
1685404800000,0.549,27706
1685491200000,0.513,27219
1685577600000,0.484,26826
1685664000000,0.515,27251
1685750400000,0.502,27076
1685836800000,0.505,27125
1685923200000,0.405,25739
1686009600000,0.513,27236
1686096000000,0.449,26348
1686182400000,0.46,26510
1686268800000,0.458,26484
1686355200000,0.413,25857
1686441600000,0.419,25941
1686528000000,0.417,25906
1686614400000,0.419,25934
1686700800000,0.361,25127
1686787200000,0.393,25573
1686873600000,0.448,26333
1686960000000,0.461,26507
1687046400000,0.448,26340
1687132800000,0.486,26842
1687219200000,0.592,28315
1687305600000,0.714,30009
1687392000000,0.704,29889
1687478400000,0.762,30716
1687564800000,0.749,30548
1687651200000,0.744,30477
1687737600000,0.728,30274
1687824000000,0.757,30696
1687910400000,0.71,30079
1687996800000,0.737,30444
1688083200000,0.737,30469
1688169600000,0.744,30592
1688256000000,0.745,30616
1688342400000,0.784,31158
1688428800000,0.755,30771
1688515200000,0.735,30501
1688601600000,0.694,29912
1688688000000,0.725,30348
1688774400000,0.721,30293
1688860800000,0.712,30167
1688947200000,0.73,30421
1689033600000,0.743,30621
1689120000000,0.725,30382
1689206400000,0.804,31471
1689292800000,0.721,30331
1689379200000,0.718,30301
1689465600000,0.715,30253
1689552000000,0.708,30154
1689638400000,0.686,29868
1689724800000,0.689,29919
1689811200000,0.681,29806
1689897600000,0.689,29908
1689984000000,0.68,29789
1690070400000,0.701,30085
1690156800000,0.635,29177
1690243200000,0.639,29224
1690329600000,0.648,29354
1690416000000,0.639,29219
1690502400000,0.652,29317
1690588800000,0.655,29360
1690675200000,0.649,29279
1690761600000,0.645,29231
1690848000000,0.679,29696
1690934400000,0.641,29164
1691020800000,0.641,29176
1691107200000,0.634,29077
1691193600000,0.632,29049
1691280000000,0.631,29042
1691366400000,0.641,29181
1691452800000,0.683,29764
1691539200000,0.668,29565
1691625600000,0.658,29423
1691712000000,0.656,29398
1691798400000,0.657,29415
1691884800000,0.647,29284
1691971200000,0.656,29408
1692057600000,0.639,29172
1692144000000,0.605,28701
1692230400000,0.456,26642
1692316800000,0.415,26051
1692403200000,0.418,26097
1692489600000,0.425,26192
1692576000000,0.421,26125
1692662400000,0.415,26042
1692748800000,0.444,26431
1692835200000,0.425,26168
1692921600000,0.417,26048
1693008000000,0.414,26008
1693094400000,0.42,26090
1693180800000,0.421,26103
1693267200000,0.539,27726
1693353600000,0.508,27300
1693440000000,0.41,25932
1693526400000,0.4,25798
1693612800000,0.406,25870
1693699200000,0.413,25970
1693785600000,0.402,25819
1693872000000,0.4,25783
1693958400000,0.398,25748
1694044800000,0.434,26245
1694131200000,0.409,25908
1694217600000,0.409,25899
1694304000000,0.404,25836
1694390400000,0.356,25155
1694476800000,0.406,25844
1694563200000,0.433,26226
1694649600000,0.455,26529
1694736000000,0.46,26607
1694822400000,0.458,26571
1694908800000,0.455,26535
1694995200000,0.472,26770
1695081600000,0.503,27214
1695168000000,0.496,27128
1695254400000,0.456,26563
1695340800000,0.457,26581
1695427200000,0.457,26583
1695513600000,0.433,26248
1695600000000,0.436,26297
1695686400000,0.43,26208
1695772800000,0.441,26361
1695859200000,0.489,27026
1695945600000,0.481,26911
1696032000000,0.484,26966
1696118400000,0.559,27995
1696204800000,0.523,27507
1696291200000,0.518,27435
1696377600000,0.543,27790
1696464000000,0.516,27417
1696550400000,0.554,27948
1696636800000,0.555,27971
1696723200000,0.552,27933
1696809600000,0.527,27594
1696896000000,0.513,27395
1696982400000,0.475,26874
1697068800000,0.467,26756
1697155200000,0.475,26867
1697241600000,0.473,26855
1697328000000,0.496,27174
1697414400000,0.593,28518
1697500800000,0.584,28408
1697587200000,0.578,28328
1697673600000,0.608,28733
1697760000000,0.676,29688
1697846400000,0.693,29927
1697932800000,0.698,30002
1698019200000,0.916,33074
1698105600000,0.973,33917
1698192000000,1.013,34498
1698278400000,0.986,34165
1698364800000,0.966,33906
1698451200000,0.978,34091
1698537600000,1.01,34538
1698624000000,1.005,34495
1698710400000,1.016,34661
1698796800000,1.069,35440
1698883200000,1.031,34937
1698969600000,1.014,34727
1699056000000,1.039,35086
1699142400000,1.036,35045
1699228800000,1.034,35042
1699315200000,1.06,35414
1699401600000,1.074,35640
1699488000000,1.146,36693
1699574400000,1.189,37319
1699660800000,1.176,37152
1699747200000,1.17,37086
1699833600000,1.126,36485
1699920000000,1.059,35564
1700006400000,1.223,37877
1700092800000,1.099,36165
1700179200000,1.131,36625
1700265600000,1.128,36590
1700352000000,1.187,37426
1700438400000,1.189,37480
1700524800000,1.064,35758
1700611200000,1.181,37424
1700697600000,1.171,37301
1700784000000,1.202,37746
1700870400000,1.206,37809
1700956800000,1.18,37460
1701043200000,1.163,37240
1701129600000,1.205,37839
1701216000000,1.205,37863
1701302400000,1.193,37719
1701388800000,1.262,38707
1701475200000,1.315,39474
1701561600000,1.351,39989
1701648000000,1.488,41985
1701734400000,1.633,44075
1701820800000,1.605,43764
1701907200000,1.568,43291
1701993600000,1.63,44193
1702080000000,1.593,43712
1702166400000,1.597,43786
1702252800000,1.414,41242
1702339200000,1.426,41458
1702425600000,1.525,42888
1702512000000,1.534,43031
1702598400000,1.452,41925
1702684800000,1.473,42246
1702771200000,1.408,41345
1702857600000,1.498,42650
1702944000000,1.468,42258
1703030400000,1.565,43665
1703116800000,1.578,43873
1703203200000,1.584,44002
1703289600000,1.563,43733
1703376000000,1.511,43033
1703462400000,1.55,43591
1703548800000,1.47,42510
1703635200000,1.533,43473
1703721600000,1.468,42583
1703808000000,1.429,42072
1703894400000,1.433,42148
1703980800000,1.44,42258
1704067200000,1.575,44187
1704153600000,1.626,44970
1704240000000,1.475,42865
1704326400000,1.555,44186
1704412800000,1.552,44184
1704499200000,1.537,43999
1704585600000,1.532,43944
1704672000000,1.743,46995
1704758400000,1.678,46124
1704844800000,1.714,46681
1704931200000,1.688,46360
1705017600000,1.436,42778
1705104000000,1.44,42843
1705190400000,1.36,41715
1705276800000,1.413,42493
1705363200000,1.45,43131
1705449600000,1.421,42738
1705536000000,1.315,41283
1705622400000,1.338,41628
1705708800000,1.34,41673
1705795200000,1.332,41560
1705881600000,1.189,39528
1705968000000,1.212,39868
1706054400000,1.223,40074
1706140800000,1.21,39916
1706227200000,1.341,41818
1706313600000,1.362,42124
1706400000000,1.354,42026
1706486400000,1.441,43305
1706572800000,1.412,42946
1706659200000,1.382,42558
1706745600000,1.417,43071
1706832000000,1.423,43183
1706918400000,1.409,42994
1707004800000,1.379,42570
1707091200000,1.383,42659
1707177600000,1.411,43092
1707264000000,1.496,44346
1707350400000,1.56,45300
1707436800000,1.686,47161
1707523200000,1.726,47770
1707609600000,1.762,48313
1707696000000,1.87,49937
1707782400000,1.851,49720
1707868800000,1.989,51844
1707955200000,1.991,51942
1708041600000,2.002,52161
1708128000000,1.965,51664
1708214400000,1.994,52130
1708300800000,1.964,51789
1708387200000,1.995,52275
1708473600000,1.961,51843
1708560000000,1.916,51253
1708646400000,1.877,50743
1708732800000,1.931,51562
1708819200000,1.94,51722
1708905600000,2.127,54524
1708992000000,2.292,57068
1709078400000,2.638,62512
1709164800000,2.535,61161
1709251200000,2.609,62444
1709337600000,2.577,62042
1709424000000,2.647,63142
1709510400000,2.987,68359
1709596800000,2.66,63796
1709683200000,2.79,66120
1709769600000,2.829,66941
1709856000000,2.906,68285
1709942400000,2.911,68463
1710028800000,2.941,69026
1710115200000,3.13,72118
1710201600000,3.073,71473
1710288000000,3.148,73121
1710374400000,3.018,71371
1710460800000,2.885,69516
1710547200000,2.593,65248
1710633600000,2.793,68352
1710720000000,2.737,67613
1710806400000,2.353,61897
1710892800000,2.745,67872
1710979200000,2.58,65485
1711065600000,2.46,63807
1711152000000,2.452,64001
1711238400000,2.66,67188
1711324800000,2.817,69898
1711411200000,2.818,69997
1711497600000,2.773,69421
1711584000000,2.853,70803
1711670400000,2.787,69903
1711756800000,2.763,69613
1711843200000,2.868,71285
1711929600000,2.749,69699
1712016000000,2.462,65469
1712102400000,2.491,65988
1712188800000,2.653,68538
1712275200000,2.604,67857
1712361600000,2.668,68917
1712448000000,2.692,69358
1712534400000,2.832,71613
1712620800000,2.665,69135
1712707200000,2.757,70630
1712793600000,2.712,70015
1712880000000,2.521,67150
1712966400000,2.318,64054
1713052800000,2.424,65749
1713139200000,2.272,63438
1713225600000,2.292,63830
1713312000000,2.126,61278
1713398400000,2.266,63515
1713484800000,2.281,63821
1713571200000,2.354,64990
1713657600000,2.348,64950
1713744000000,2.466,66855
1713830400000,2.434,66421
1713916800000,2.285,64259
1714003200000,2.296,64493
1714089600000,2.246,63745
1714176000000,2.222,63429
1714262400000,2.197,63098
1714348800000,2.241,63832
1714435200000,2.034,60632
1714521600000,1.882,58256
1714608000000,1.935,59099
1714694400000,2.175,62915
1714780800000,2.234,63899
1714867200000,2.24,64021
1714953600000,2.182,63164
1715040000000,2.126,62320
1715126400000,2.051,61181
1715212800000,2.168,63075
1715299200000,2.021,60793
1715385600000,2.021,60816
1715472000000,2.059,61462
1715558400000,2.149,62934
1715644800000,2.058,61543
1715731200000,2.346,66242
1715817600000,2.28,65252
1715904000000,2.388,67053
1715990400000,2.377,66930
1716076800000,2.333,66275
1716163200000,2.648,71401
1716249600000,2.561,70136
1716336000000,2.492,69118
1716422400000,2.414,67945
1716508800000,2.448,68548
1716595200000,2.489,69275
1716681600000,2.436,68489
1716768000000,2.488,69392
1716854400000,2.387,68327
1716940800000,2.336,67564
1717027200000,2.381,68338
1717113600000,2.324,67477
1717200000000,2.336,67723
1717286400000,2.335,67752
1717372800000,2.394,68801
1717459200000,2.497,70564
1717545600000,2.525,71119
1717632000000,2.496,70775
1717718400000,2.402,69326
1717804800000,2.398,69306
1717891200000,2.415,69640
1717977600000,2.402,69501
1718064000000,2.261,67306
1718150400000,2.315,68243
1718236800000,2.22,66733
1718323200000,2.172,65996
1718409600000,2.18,66182
1718496000000,2.205,66622
1718582400000,2.193,66475
1718668800000,2.11,65145
1718755200000,2.095,64946
1718841600000,2.087,64845
1718928000000,2.038,64102
1719014400000,2.039,64233
1719100800000,1.972,63154
1719187200000,1.796,60252
1719273600000,1.888,61789
1719360000000,1.827,60807
1719446400000,1.871,61622
1719532800000,1.791,60315
1719619200000,1.824,60879
1719705600000,1.93,62676
1719792000000,1.936,62829
1719878400000,1.887,62033
1719964800000,1.77,60142
1720051200000,1.583,57045
1720137600000,1.556,56632
1720224000000,1.652,58251
1720310400000,1.506,55829
1720396800000,1.559,56710
1720483200000,1.636,58033
1720569600000,1.617,57733
1720656000000,1.593,57348
1720742400000,1.624,57889
1720828800000,1.702,59226
1720915200000,1.795,60823
1721001600000,2.026,64769
1721088000000,2.04,65081
1721174400000,1.978,64091
1721260800000,1.967,63964
1721347200000,2.124,66705
1721433600000,2.148,67155
1721520000000,2.204,68158
1721606400000,2.165,67562
1721692800000,2.062,65944
1721779200000,2.026,65376
1721865600000,2.048,65796
1721952000000,2.169,67921
1722038400000,2.164,67892
1722124800000,2.183,68264
1722211200000,2.092,66780
1722297600000,2.054,66171
1722384000000,1.96,64612
1722470400000,1.997,65293
1722556800000,1.769,61421
1722643200000,1.723,60672
1722729600000,1.574,58142
1722816000000,1.335,54014
1722902400000,1.455,56053
1722988800000,1.401,55136
1723075200000,1.782,61699
1723161600000,1.73,60860
1723248000000,1.732,60952
1723334400000,1.601,58725
1723420800000,1.637,59362
1723507200000,1.709,60620
1723593600000,1.597,58697
1723680000000,1.53,57557
1723766400000,1.606,58883
1723852800000,1.64,59487
1723939200000,1.578,58430
1724025600000,1.639,59497
1724112000000,1.61,59012
1724198400000,1.733,61159
1724284800000,1.686,60383
1724371200000,1.897,64085
1724457600000,1.9,64174
1724544000000,1.903,64262
1724630400000,1.819,62852
1724716800000,1.622,59427
1724803200000,1.599,59033
1724889600000,1.615,59365
1724976000000,1.599,59113
1725062400000,1.59,58967
1725148800000,1.493,57310
1725235200000,1.597,59133
1725321600000,1.503,57493
1725408000000,1.528,57956
1725494400000,1.425,56158
1725580800000,1.298,53955
1725667200000,1.309,54147
1725753600000,1.35,54866
1725840000000,1.474,57059
1725926400000,1.507,57659
1726012800000,1.489,57342
1726099200000,1.533,58139
1726185600000,1.667,60545
1726272000000,1.635,60012
1726358400000,1.584,59130
1726444800000,1.53,58212
1726531200000,1.648,60316
1726617600000,1.728,61757
1726704000000,1.792,62940
1726790400000,1.804,63211
1726876800000,1.811,63364
1726963200000,1.82,63563
1727049600000,1.803,63325
1727136000000,1.854,64260
1727222400000,1.787,63147
1727308800000,1.899,65175
1727395200000,1.93,65781
1727481600000,1.933,65876
1727568000000,1.916,65601
1727654400000,1.784,63302
1727740800000,1.642,60807
1727827200000,1.631,60634
1727913600000,1.636,60745
1728000000000,1.71,62081
1728086400000,1.708,62063
1728172800000,1.748,62814
1728259200000,1.713,62212
1728345600000,1.692,62133
1728432000000,1.604,60582
1728518400000,1.586,60278
1728604800000,1.703,62452
1728691200000,1.742,63194
1728777600000,1.721,62849
1728864000000,1.898,66070
1728950400000,1.948,67061
1729036800000,1.976,67622
1729123200000,1.959,67392
1729209600000,2.014,68420
1729296000000,2.007,68359
1729382400000,2.038,69011
1729468800000,1.938,67340
1729555200000,1.937,67382
1729641600000,1.891,66601
1729728000000,1.975,68155
1729814400000,1.885,66578
1729900800000,1.907,67003
1729987200000,1.957,67938
1730073600000,2.063,69918
1730160000000,2.212,72729
1730246400000,2.185,72331
1730332800000,2.066,70231
1730419200000,2.021,69490
1730505600000,2.01,69330
1730592000000,1.975,68738
1730678400000,1.921,67818
1730764800000,2.005,69386
1730851200000,2.338,75637
1730937600000,2.347,75921
1731024000000,2.375,76561
1731110400000,2.381,76722
1731196800000,2.577,80425
1731283200000,3.018,88770
1731369600000,2.96,88031
1731456000000,3.079,90521
1731542400000,2.889,87333
1731628800000,3.078,91070
1731715200000,3.046,90608
1731801600000,2.999,89861
1731888000000,3.024,90512
1731974400000,3.11,92424
1732060800000,3.199,94373
1732147200000,3.385,98451
1732233600000,3.395,99013
1732320000000,3.315,97775
1732406400000,3.317,98007
1732492800000,3.039,93035
1732579200000,2.97,91928
1732665600000,3.176,95978
1732752000000,3.149,95661
1732838400000,3.236,97512
1732924800000,3.172,96441
1733011200000,3.21,97291
1733097600000,3.122,95859
1733184000000,3.114,95926
1733270400000,3.251,98773
1733356800000,3.137,97057
1733443200000,3.265,99898
1733529600000,3.258,99929
1733616000000,3.317,101204
1733702400000,3.101,97468
1733788800000,3.045,96648
1733875200000,3.269,101201
1733961600000,3.201,100068
1734048000000,3.261,101435
1734134400000,3.25,101382
1734220800000,3.399,104427
1734307200000,3.467,106073
1734393600000,3.455,106187
1734480000000,3.132,100153
1734566400000,2.971,97375
1734652800000,2.979,97760
1734739200000,2.945,97211
1734825600000,2.831,95098
1734912000000,2.793,94750
1734998400000,2.977,98596
1735084800000,3.011,99374
1735171200000,2.817,95687
1735257600000,2.732,94168
1735344000000,2.776,95139
1735430400000,2.69,93557
1735516800000,2.633,92628
1735603200000,2.663,93381
1735689600000,2.707,94388
1735776000000,2.827,96907
1735862400000,2.883,98133
1735948800000,2.881,98209
1736035200000,2.882,98327
1736121600000,3.072,102280
1736208000000,2.795,96946
1736294400000,2.696,95065
1736380800000,2.567,92542
1736467200000,2.669,94702
1736553600000,2.658,94568
1736640000000,2.65,94497
1736726400000,2.646,94505
1736812800000,2.74,96523
1736899200000,2.93,100512
1736985600000,2.894,99975
1737072000000,3.089,104119
1737158400000,3.096,104436
1737244800000,2.932,101237
1737331200000,2.968,102141
1737417600000,3.154,106149
1737504000000,3.021,103632
1737590400000,3.018,103933
1737676800000,3.056,104855
1737763200000,3.044,104738
1737849600000,2.933,102573
1737936000000,2.902,102090
1738022400000,2.857,101292
1738108800000,2.97,103747
1738195200000,3.011,104738
1738281600000,2.892,102412
1738368000000,2.801,100638
1738454400000,2.654,97675
1738540800000,2.829,101457
1738627200000,2.645,97786
1738713600000,2.582,96614
1738800000000,2.574,96573
1738886400000,2.568,96535
1738972800000,2.561,96472
1739059200000,2.554,96477
1739145600000,2.597,97469
1739232000000,2.511,95754
1739318400000,2.607,97882
1739404800000,2.544,96627
1739491200000,2.582,97520
1739577600000,2.581,97591
1739664000000,2.509,96132
1739750400000,2.488,95772
1739836800000,2.477,95612
1739923200000,2.522,96642
1740009600000,2.597,98337
1740096000000,2.489,96131
1740182400000,2.506,96572
1740268800000,2.488,96262
1740355200000,2.264,91554
1740441600000,2.122,88576
1740528000000,1.911,84071
1740614400000,1.935,84639
1740700800000,1.919,84321
1740787200000,1.998,86033
1740873600000,2.378,94273
1740960000000,1.998,86160
1741046400000,2.046,87240
1741132800000,2.2,90611
1741219200000,2.163,89918
1741305600000,2.014,86759
1741392000000,1.986,86192
1741478400000,1.731,80708
1741564800000,1.631,78561
1741651200000,1.828,82869
1741737600000,1.86,83620
1741824000000,1.741,81079
1741910400000,1.872,83975
1741996800000,1.888,84347
1742083200000,1.804,82555
1742169600000,1.871,84058
1742256000000,1.808,82715
1742342400000,1.996,86868
1742428800000,1.869,84158
1742515200000,1.863,84061
1742601600000,1.85,83823
1742688000000,1.952,86084
1742774400000,2.015,87512
1742860800000,2.009,87436
1742947200000,1.983,86913
1743033600000,1.994,87219
1743120000000,1.861,84379
1743206400000,1.779,82608
1743292800000,1.767,82359
1743379200000,1.774,82538
1743465600000,1.892,85170
1743552000000,1.768,82502
1743638400000,1.793,83132
1743724800000,1.823,83851
1743811200000,1.806,83507
1743897600000,1.571,78342
1743984000000,1.605,79127
1744070400000,1.474,76244
1744156800000,1.759,82595
1744243200000,1.619,79543
1744329600000,1.791,83384
1744416000000,1.874,85274
1744502400000,1.802,83712
1744588800000,1.839,84583
1744675200000,1.799,83686
1744761600000,1.813,84046
1744848000000,1.857,84954
1744934400000,1.833,84468
1745020800000,1.859,85069
1745107200000,1.863,85198
1745193600000,1.963,87505
1745280000000,2.226,93481
1745366400000,2.229,93730
1745452800000,2.236,94010
1745539200000,2.259,94726
1745625600000,2.253,94662
1745712000000,2.21,93769
1745798400000,2.262,95041
1745884800000,2.223,94285
1745971200000,2.214,94181
1746057600000,2.314,96535
1746144000000,2.326,96925
1746230400000,2.278,95916
1746316800000,2.204,94316
1746403200000,2.216,94725
1746489600000,2.303,96814
1746576000000,2.309,97054
1746662400000,2.575,103261
1746748800000,2.556,102991
1746835200000,2.632,104809
1746921600000,2.597,104129
1747008000000,2.533,102796
1747094400000,2.583,104135
1747180800000,2.551,103531
1747267200000,2.555,103793
1747353600000,2.536,103506
1747440000000,2.517,103153
1747526400000,2.66,106520
1747612800000,2.612,105622
1747699200000,2.658,106855
1747785600000,2.772,109682
1747872000000,2.852,111743
1747958400000,2.654,107329
1748044800000,2.67,107799
1748131200000,2.72,109068
1748217600000,2.729,109468
1748304000000,2.699,108980
1748390400000,2.642,107811
1748476800000,2.54,105578
1748563200000,2.469,104034
1748649600000,2.492,104646
1748736000000,2.534,105705
1748822400000,2.533,105905
1748908800000,2.506,105454
1748995200000,2.47,104745
1749081600000,2.331,101559
1749168000000,2.448,104393
1749254400000,2.496,105619
1749340800000,2.5,105792
1749427200000,2.686,110307
1749513600000,2.678,110292
1749600000000,2.605,108678
1749686400000,2.476,105731
1749772800000,2.486,106118
1749859200000,2.455,105464
1749945600000,2.458,105617
1750032000000,2.503,106829
1750118400000,2.405,104584
1750204800000,2.415,104922
1750291200000,2.401,104688
1750377600000,2.34,103316
1750464000000,2.288,102139
1750550400000,2.238,101015
1750636800000,2.419,105464
1750723200000,2.441,106131
1750809600000,2.489,107418
1750896000000,2.465,107004
1750982400000,2.462,107100
1751068800000,2.468,107348
1751155200000,2.507,108384
1751241600000,2.45,107179
1751328000000,2.385,105709
1751414400000,2.511,108885
1751500800000,2.537,109648
1751587200000,2.448,108033
1751673600000,2.454,108240
1751760000000,2.491,109233
1751846400000,2.446,108287
1751932800000,2.467,108947
1752019200000,2.555,111287
1752105600000,2.742,116031
1752192000000,2.795,117579
1752278400000,2.783,117464
1752364800000,2.845,119135
1752451200000,2.864,119879
1752537600000,2.77,117769
1752624000000,2.792,118718
1752710400000,2.802,119275
1752796800000,2.744,118022
1752883200000,2.734,117916
1752969600000,2.706,117339
1753056000000,2.703,117437
1753142400000,2.797,120011
1753228800000,2.741,118813
1753315200000,2.715,118347
1753401600000,2.68,117653
1753488000000,2.687,117962
1753574400000,2.743,119469
1753660800000,2.68,118051
1753747200000,2.668,117926
1753833600000,2.658,117834
1753920000000,2.571,115750
1754006400000,2.467,113243
1754092800000,2.435,112522
1754179200000,2.499,114226
1754265600000,2.527,115051
1754352000000,2.486,114133
1754438400000,2.518,115030
1754524800000,2.61,117515
1754611200000,2.571,116675
1754697600000,2.561,116495
1754784000000,2.667,119310
1754870400000,2.638,118712
1754956800000,2.687,120107
1755043200000,2.807,123360
1755129600000,2.607,118394
1755216000000,2.565,117446
1755302400000,2.556,117460
1755388800000,2.553,117490
1755475200000,2.502,116265
1755561600000,2.365,112870
1755648000000,2.415,114263
1755734400000,2.343,112472
1755820800000,2.508,116891
1755907200000,2.446,115392
1755993600000,2.369,113478
1756080000000,2.237,110136
1756166400000,2.297,111788
1756252800000,2.274,111273
1756339200000,2.32,112581
1756425600000,2.147,108362
1756512000000,2.163,108827
1756598400000,2.139,108269
1756684800000,2.173,109244
1756771200000,2.247,111238
1756857600000,2.264,111759
1756944000000,2.221,110747
1757030400000,2.212,110669
1757116800000,2.192,110223
1757203200000,2.224,111144
1757289600000,2.257,112098
1757376000000,2.232,111531
1757462400000,2.321,113988
1757548800000,2.376,115533
1757635200000,2.393,116108
1757721600000,2.384,115981
1757808000000,2.357,115342
1757894400000,2.354,115387
1757980800000,2.404,116837
1758067200000,2.386,116477
1758153600000,2.406,117125
1758240000000,2.346,115702
1758326400000,2.345,115759
1758412800000,2.324,115292
1758499200000,2.226,112741
1758585600000,2.195,112025
1758672000000,2.24,113339
1758758400000,2.075,109021
1758844800000,2.097,109696
1758931200000,2.094,109679
1759017600000,2.185,112203
1759104000000,2.262,114379
1759190400000,2.246,114065
1759276800000,2.407,118668
1759363200000,2.472,120612
1759449600000,2.528,122308
1759536000000,2.528,122441
1759622400000,2.563,123519
1759708800000,2.602,124728
1759795200000,2.469,121395
1759881600000,2.534,123345
1759968000000,2.466,121695
1760054400000,2.144,112996
1760140800000,2.06,110764
1760227200000,2.216,115090
1760313600000,2.22,115265
1760400000000,2.134,113078
1760486400000,2.042,110804
1760572800000,1.946,108206
1760659200000,1.88,106476
1760745600000,1.905,107220
1760832000000,1.956,108684
1760918400000,2.023,110580
1761004800000,1.94,108372
1761091200000,1.907,107595
1761177600000,1.995,110111
1761264000000,2.026,111039
1761350400000,2.047,111668
1761436800000,2.148,114551
1761523200000,2.127,114101
1761609600000,2.079,112925
1761696000000,1.97,110038
1761782400000,1.903,108306
1761868800000,1.946,109554
1761955200000,1.96,110047
1762041600000,1.976,110530
1762128000000,1.83,106548
1762214400000,1.646,101466
1762300800000,1.731,103865
1762387200000,1.637,101284
1762473600000,1.702,103275
1762560000000,1.664,102286
1762646400000,1.75,104705
1762732800000,1.792,105972
1762819200000,1.684,103015
1762905600000,1.633,101635
1762992000000,1.561,99618
1763078400000,1.38,94509
1763164800000,1.416,95539
1763251200000,1.367,94187
1763337600000,1.293,92102
1763424000000,1.319,92911
1763510400000,1.269,91474
1763596800000,1.093,86527
1763683200000,1.045,85060
1763769600000,1.026,84679
1763856000000,1.088,86803
1763942400000,1.14,88277
1764028800000,1.106,87331
1764115200000,1.215,90477
1764201600000,1.245,91325
1764288000000,1.231,90913
1764374400000,1.227,90832
1764460800000,1.211,90382
1764547200000,1.066,86291
1764633600000,1.244,91300
1764720000000,1.32,93472
1764806400000,1.271,92103
1764892800000,1.174,89348
1764979200000,1.17,89249
1765065600000,1.211,90405
1765152000000,1.219,90649
1765238400000,1.291,92695
1765324800000,1.264,92036
1765411200000,1.281,92531
1765497600000,1.202,90275
1765584000000,1.201,90264
1765670400000,1.126,88164
1765756800000,1.066,86412
1765843200000,1.116,87843
1765929600000,1.059,86215
1766016000000,1.033,85460
1766102400000,1.126,88095
1766188800000,1.134,88324
1766275200000,1.145,88636
1766361600000,1.141,88539
1766448000000,1.101,87423
1766534400000,1.108,87605
1766620800000,1.092,87172
1766707200000,1.098,87296
1766793600000,1.115,87810
1766880000000,1.117,87870
1766966400000,1.091,87119
1767052800000,1.136,88390
1767139200000,1.105,87496
1767225600000,1.148,88728
1767312000000,1.19,89952
1767398400000,1.212,90590
1767484800000,1.243,91501
1767571200000,1.325,93876
1767657600000,1.318,93712
1767744000000,1.231,91273
1767830400000,1.222,91031
1767916800000,1.204,90510
1768003200000,1.199,90382
1768089600000,1.216,90872
1768176000000,1.227,91195
1768262400000,1.37,95366
1768348800000,1.423,96942
1768435200000,1.374,95577
1768521600000,1.371,95521
1768608000000,1.356,95113
1768694400000,1.304,93636
1768780800000,1.265,92560
1768867200000,1.119,88316
1768953600000,1.156,89374
1769040000000,1.159,89464
1769126400000,1.167,89493
1769212800000,1.152,89089
1769299200000,1.065,86567
1769385600000,1.123,88247
1769472000000,1.153,89135
1769558400000,1.154,89168
1769644800000,0.994,84530
1769731200000,0.981,84130
1769817600000,0.792,78635
1769904000000,0.732,76888
1769990400000,0.795,78666
1770076800000,0.694,75662
1770163200000,0.606,73000
1770249600000,0.263,62795
1770336000000,0.532,70531
1770422400000,0.489,69246
1770508800000,0.525,70283
1770595200000,0.52,70094
1770681600000,0.477,68802
1770768000000,0.419,67053
1770854400000,0.391,66207
1770940800000,0.483,68812
1771027200000,0.516,69791
1771113600000,0.482,68792
1771200000000,0.485,68867
1771286400000,0.438,67468
1771372800000,0.403,66425
1771459200000,0.423,66973
1771545600000,0.459,67992
1771632000000,0.458,67966
1771718400000,0.446,67612
1771804800000,0.345,64630
1771891200000,0.328,64059
1771977600000,0.464,67994
1772064000000,0.447,67488
1772150400000,0.392,65868
1772236800000,0.43,66985
1772323200000,0.389,65771
1772409600000,0.494,68821
1772496000000,0.478,68336
1772582400000,0.628,72691
1772668800000,0.566,70896
1772755200000,0.472,68114
1772841600000,0.443,67269
1772928000000,0.399,65975
1773014400000,0.484,68453
1773100800000,0.537,69963
1773187200000,0.546,70196
1773273600000,0.558,70529
1773360000000,0.573,70949
1773446400000,0.582,71218
1773532800000,0.637,72831
1773619200000,0.707,74876
1773705600000,0.674,73928
1773792000000,0.583,71259
1773878400000,0.538,69921
1773964800000,0.558,70502
1774051200000,0.503,68910
1774137600000,0.466,67860
1774224000000,0.57,70883
1774310400000,0.559,70519
1774396800000,0.586,71301
1774483200000,0.5,68779
1774569600000,0.419,66359
1774656000000,0.418,66321
1774742400000,0.405,65954
1774828800000,0.433,66731
1774915200000,0.484,68215
1775001600000,0.48,68102
1775088000000,0.44,66890
1775174400000,0.442,66944
1775260800000,0.454,67290
1775347200000,0.512,68999
1775433600000,0.507,68857
1775520000000,0.612,71940
1775606400000,0.584,71110
1775692800000,0.608,71812
1775779200000,0.647,72980
1775865600000,0.65,73071
1775952000000,0.57,70746
1776038400000,0.696,74447
1776124800000,0.687,74184
1776211200000,0.709,74818
1776297600000,0.721,75178
1776384000000,0.786,77108
1776470400000,0.739,75737
1776556800000,0.674,73825
1776643200000,0.744,75870
1776729600000,0.759,76345
1776816000000,0.824,78208
1776902400000,0.825,78269
1776988800000,0.801,77466
1777075200000,0.807,77639
